156.08	-101.88	-76.53	63.96
156.08	-101.88	-76.53	63.96
156.27	-101.88	-76.74	64.22
155.99	-91.43	-76.67	64.22
155.76	-99.47	-76.62	63.2
154.55	-103.21	-76.64	61.65
153.19	-103.21	-76.34	61.61
153.19	-104.45	-75.98	62.09
152.95	-105.35	-75.91	62.09
152.95	-105.43	-75.91	62.09
153.06	-105.43	-76.04	58.97
153.06	-105.48	-76.12	59.22
153.06	-105.47	-76.12	59.22
153.06	-105.47	-76.12	59.22
153.06	-105.47	-76.12	59.22
153.06	-105.47	-76.12	59.22
153.06	-105.4	-76.12	59.22
153.06	-105.4	-76.12	59.22
153.06	-105.4	-76.12	59.22
153.16	-105.4	-76.18	59.22
153.19	-105.08	-76.25	59.54
153.19	-104.91	-76.29	60.96
153.22	-104.73	-76.43	62.48
153.77	-104.73	-76.57	62.22
154.06	-104.38	-76.65	61.8
154.35	-104.38	-76.68	61.69
154.63	-104.32	-76.27	61.65
154.8	-104.49	-76.16	61.68
154.8	-104.5	-76.16	61.68
154.78	-104.5	-75.89	61.68
154.78	-103.88	-75.89	61.68
154.78	-103.88	-75.89	61.68
154.78	-103.88	-75.89	61.68
154.78	-103.88	-75.89	61.68
154.78	-103.88	-75.89	61.68
154.78	-103.88	-75.89	61.68
154.78	-103.88	-75.71	61.68
154.77	-103.88	-75.79	61.7
154.87	-102.83	-75.8	61.35
154.86	-102.5	-75.86	60.95
155.03	-102.09	-75.98	60.53
155.51	-101.57	-75.91	60.53
155.74	-101.19	-75.78	60.2
155.62	-101.15	-75.85	60.2
155.59	-104.28	-75.99	59.98
155.59	-103.68	-75.99	59.98
155.59	-103.68	-75.99	59.98
155.45	-103.68	-76.15	59.97
155.45	-103.68	-76.15	59.97
155.45	-103.68	-76.15	59.97
155.45	-103.68	-76.15	59.97
155.45	-103.68	-76.15	59.97
155.45	-103.68	-76.15	59.97
155.45	-103.68	-76.15	59.97
155.38	-103.68	-76.15	60.03
155.1	-105.32	-76.06	59.99
155.16	-105.87	-75.96	60.12
155.05	-102.43	-75.86	60.12
155.12	-100.93	-76.05	60.19
155.13	-102.57	-76.5	60.23
155.09	-103.18	-76.7	60.23
155.01	-103.95	-76.71	60.23
154.93	-104.68	-76.49	60.36
154.93	-104.68	-76.49	60.36
154.93	-104.68	-76.49	60.36
154.93	-104.68	-76.49	60.36
154.97	-104.68	-76.49	60.36
154.97	-104.68	-76.49	60.36
154.97	-104.68	-76.49	60.36
154.97	-104.68	-76.49	60.36
154.97	-104.68	-76.49	60.36
154.97	-104.68	-76.49	60.36
155.8	-104.68	-76.26	60.57
156.2	-104.89	-76.08	60.8
157.33	-104.37	-76.02	60.94
157.33	-103.88	-75.97	60.96
157.43	-103.54	-75.97	61.07
157.43	-103.19	-75.97	61.07
157.21	-103.19	-75.5	60.9
156.94	-103.52	-75.5	60.73
156.94	-103.53	-75.5	60.73
156.67	-103.53	-75.4	60.68
156.67	-103.27	-75.4	60.68
156.67	-103.27	-75.4	60.68
156.67	-103.31	-75.4	60.68
156.67	-103.31	-75.4	60.68
156.67	-103.31	-75.4	60.68
156.67	-103.31	-75.4	60.68
156.67	-103.31	-75.4	60.68
156.44	-103.31	-75.38	60.86
156.0	-103.31	-75.75	60.86
155.84	-103.49	-75.75	60.94
155.64	-103.64	-76.06	61.21
155.37	-103.95	-76.06	61.71
155.25	-104.1	-75.68	62.12
155.25	-104.14	-75.68	62.12
155.31	-104.14	-75.47	62.29
155.46	-104.69	-75.3	62.81
155.46	-104.68	-75.3	62.81
155.46	-104.68	-75.3	62.81
155.5	-104.68	-75.25	62.81
155.5	-104.68	-75.25	62.81
155.5	-104.68	-75.25	62.81
155.5	-104.68	-75.25	62.81
155.5	-104.68	-75.25	62.81
155.5	-104.68	-75.25	62.81
155.35	-104.68	-75.12	63.26
155.38	-102.68	-75.12	63.26
155.38	-102.58	-75.12	63.26
155.38	-102.58	-75.38	62.61
155.34	-103.05	-75.39	62.07
155.28	-103.16	-75.38	61.63
155.67	-103.37	-75.4	61.63
156.04	-103.88	-75.25	61.63
156.04	-104.36	-75.25	61.63
156.04	-104.36	-75.25	61.63
156.37	-104.36	-75.17	61.63
156.37	-104.37	-75.17	61.63
156.37	-104.37	-75.17	61.63
156.37	-104.37	-75.17	61.63
156.37	-104.37	-75.17	61.63
156.37	-104.37	-75.17	61.63
