-141.97	-36.01	15.61	142.69
-142.04	-35.93	15.61	141.89
-142.14	-35.93	14.66	136.52
-142.15	-35.76	14.98	132.81
-141.93	-36.6	15.41	132.64
-141.63	-36.35	16.51	131.83
-141.98	-35.71	24.45	131.31
-142.96	-34.52	24.45	130.88
-143.48	-34.52	19.88	130.19
-143.56	-33.88	19.09	129.63
-143.16	-33.75	19.92	129.21
-142.40	-33.52	20.3	129.51
-142.03	-33.52	20.49	130.12
-141.02	-33.83	20.65	131.37
-140.24	-34.33	20.3	132.79
-140.39	-34.33	20.09	133.38
-140.87	-34.74	19.63	133.00
-141.23	-35.01	19.42	132.65
-142.00	-35.26	19.11	132.27
-141.64	-35.54	19.49	132.37
-140.91	-35.67	19.71	132.39
-139.02	-35.81	19.72	132.40
-136.86	-35.84	19.75	132.86
-135.45	-35.9	19.68	133.38
-135.73	-36.03	19.52	133.28
-136.06	-36.22	19.27	132.91
-137.40	-36.36	19.23	132.53
-138.96	-36.02	19.33	131.88
-141.66	-35.53	19.33	131.24
-141.66	-35.53	18.96	131.24
-142.09	-34.86	18.96	132.01
-141.95	-34.86	18.9	136.21
-142.01	-35.73	18.94	137.68
-142.35	-36.29	17.51	138.19
-142.65	-36.7	16.54	139.05
-141.22	-37.29	15.73	139.37
-140.69	-37.41	16.05	139.85
-141.53	-37.67	16.19	140.24
-142.18	-37.11	15.18	139.99
-142.55	-36.55	16.38	139.82
-142.20	-36.21	22.36	139.63
-141.97	-35.76	29.43	139.54
-141.97	-35.35	22.84	139.54
-142.54	-35.35	19.61	138.99
-143.07	-35.71	10.46	138.51
-141.80	-35.93	5.72	137.99
-140.34	-35.93	5.79	137.26
-140.16	-35.93	6.46	136.72
-140.97	-36.11	6.97	137.05
-141.56	-36.64	9.08	137.47
-142.03	-37.04	12.43	137.38
-142.24	-37.09	14.26	136.63
-142.39	-37.09	14.6	135.88
-142.66	-37.09	15.18	135.16
-142.73	-36.81	15.48	134.65
-142.69	-36.71	15.48	134.79
-141.53	-37.25	16.27	135.09
-140.93	-37.4	17.25	135.83
-141.17	-37.4	17.37	136.75
-141.27	-37.13	15.96	137.86
-141.59	-36.42	16.3	138.80
-142.01	-35.56	17.35	138.44
-142.17	-35.38	16.28	137.86
-142.59	-35.07	15.89	137.64
-141.58	-34.85	15.4	137.32
-141.58	-35.09	15.48	136.54
-140.25	-35.6	14.58	144.03
-139.63	-35.6	13.34	145.01
-141.05	-35.77	12.11	144.60
-141.80	-36.33	12.21	144.32
-141.99	-36.8	12.47	144.09
-141.96	-36.41	12.66	143.71
-141.94	-35.45	13.41	142.95
-141.34	-34.95	13.24	142.37
-140.53	-33.92	13.28	141.77
-139.67	-33.8	13.63	140.34
-139.91	-33.67	14.05	139.70
-140.17	-33.7	14.27	138.94
-140.19	-34.3	14.27	137.58
-139.37	-34.3	15.09	136.60
-138.73	-34.74	15.62	136.13
-138.60	-34.91	16.02	134.96
-139.10	-35.26	16.87	133.56
-139.60	-35.42	16.77	133.05
-139.60	-34.76	16.26	133.05
-138.84	-34.76	15.64	131.94
-138.52	-34.53	15.61	131.73
-138.81	-34.14	15.58	131.43
-138.98	-34.24	15.4	130.97
