-135.78	-43.23	31.80	159.65
-135.94	-43.23	31.8	160.40
-135.91	-43.06	30.91	157.99
-135.94	-42.59	30.91	157.83
-136.00	-42.59	31.71	157.44
-136.07	-42.51	31.71	157.20
-136.04	-43.17	31.71	156.94
-136.14	-43.17	31.91	156.86
-136.25	-43.36	31.45	157.35
-136.10	-43.59	31.45	157.35
-136.10	-43.59	29.76	157.83
-135.77	-43.96	29.76	157.52
-135.78	-43.96	29.66	156.91
-135.80	-44.38	30.17	156.63
-135.76	-44.37	31.12	156.36
-135.64	-44.33	31.65	157.24
-135.58	-44.31	31.37	157.60
-135.30	-44.36	30.95	158.19
-135.25	-44.33	30.41	158.02
-135.10	-43.99	31.78	157.61
-134.76	-42.77	32.39	157.42
-134.42	-42.77	32.68	157.10
-134.20	-42.33	33.1	156.95
-134.07	-42.76	33.79	156.55
-134.11	-43.23	34.0	156.07
-134.03	-43.43	34.07	155.72
-134.12	-43.7	34.02	155.47
-134.09	-43.75	33.84	155.57
-134.08	-43.75	33.77	155.64
-134.13	-43.87	33.45	155.79
-134.29	-43.87	33.24	156.38
-134.21	-44.01	33.02	156.66
-133.99	-43.91	32.46	156.66
-133.99	-43.97	32.18	156.85
-133.69	-44.03	32.75	156.76
-133.84	-44.11	33.33	156.73
-134.02	-44.11	33.33	156.07
-134.33	-44.17	33.48	155.78
-134.62	-44.26	33.48	155.36
-134.91	-44.26	33.52	155.62
-135.29	-44.42	33.71	156.03
-135.42	-44.6	34.06	156.03
-135.65	-44.75	34.82	156.21
-135.77	-44.72	35.17	156.30
-135.79	-44.74	35.54	156.18
-135.90	-44.81	35.54	156.08
-136.22	-44.81	35.54	155.99
-136.61	-44.81	35.26	156.06
-136.89	-44.98	34.71	156.18
-136.61	-45.16	34.3	156.22
-136.40	-45.16	34.27	156.31
-136.21	-45.44	34.27	156.52
-136.00	-45.78	34.46	156.63
-135.77	-46.14	34.49	156.79
-135.79	-46.39	34.08	157.00
-135.87	-46.79	33.87	157.16
-135.97	-46.79	33.87	157.59
-136.03	-46.6	33.87	157.46
-136.05	-46.6	33.35	157.18
-135.99	-46.6	32.89	157.23
-136.01	-46.6	32.43	157.26
