-115.20	-28.68	32.24	168.58
-115.14	-28.44	34.3	168.52
-115.49	-28.37	34.83	168.52
-115.69	-27.73	35.36	168.53
-115.69	-26.59	35.49	168.31
-115.9	-26.53	35.56	168.21
-116.2	-27.0	35.49	168.21
-116.09	-26.52	35.48	168.05
-116.31	-26.51	35.81	168.05
-116.31	-26.11	36.79	168.45
-116.39	-29.57	36.79	168.77
-116.6	-33.11	37.1	168.68
-116.6	-33.11	37.1	168.68
-117.26	-33.11	36.64	168.51
-117.26	-33.89	35.83	168.43
-117.26	-32.69	34.94	168.41
-117.5	-31.91	34.62	168.21
-117.95	-31.56	34.24	168.21
-118.61	-30.8	33.89	168.21
-118.55	-30.97	35.28	168.08
-118.51	-31.02	36.68	168.08
-118.51	-31.7	36.68	167.85
-118.43	-31.82	36.21	167.85
-118.44	-32.01	36.21	167.6
-118.34	-32.37	35.69	167.61
-116.76	-32.62	34.99	167.33
-115.94	-32.62	34.41	167.2
-115.94	-33.24	34.41	167.2
-118.64	-33.24	36.02	167.01
-118.64	-14.57	36.73	166.94
-118.64	-25.92	37.25	166.85
-123.69	-31.65	36.73	166.72
-124.86	-31.94	36.19	167.0
-124.72	-31.94	35.45	167.45
-125.77	-31.05	35.38	167.74
-125.68	-29.89	35.38	167.67
-119.45	-28.25	35.27	167.57
-118.25	-28.25	37.54	167.48
-118.03	-18.41	38.27	168.28
-117.86	-25.92	38.35	168.3
-117.77	-31.56	37.1	167.92
-118.14	-27.73	37.09	167.85
-118.14	-27.73	37.09	167.85
-119.58	-15.68	37.26	167.88
-119.98	-15.68	37.0	167.88
-119.98	-29.06	36.48	168.15
-119.98	-33.66	36.48	168.15
-119.99	-33.66	35.25	168.14
-118.03	-46.6	34.12	168.15
-115.63	-46.6	33.63	167.86
-115.2	-47.24	32.74	167.57
-112.51	-48.08	32.64	167.39
-109.99	-48.3	32.39	167.2
-108.91	-48.3	32.23	167.2
-108.84	-48.3	33.45	167.2
-109.09	-48.74	34.08	167.09
-109.09	-48.92	34.54	166.97
-109.09	-49.45	34.54	166.97
-109.45	-49.45	33.63	166.87
-109.68	-49.73	34.06	166.83
-110.01	-49.73	34.26	166.73
-110.22	-49.95	32.63	166.29
-110.51	-50.13	30.66	165.73
-110.71	-50.51	33.61	165.54
-111.04	-50.51	36.79	165.6
-111.74	-52.9	37.37	165.7
-111.74	-55.94	38.25	165.72
-112.44	-56.76	37.08	165.55
-112.67	-56.76	36.33	165.44
-112.67	-56.46	36.33	165.44
-112.97	-56.46	36.62	165.71
-112.82	-56.37	35.54	166.62
-112.94	-55.94	34.34	167.4
-112.94	-55.94	34.08	167.74
-112.8	-54.59	33.6	167.8
-112.8	-54.06	33.39	167.92
-112.51	-53.16	33.86	167.98
-113.18	-53.1	35.08	167.98
-113.9	-53.03	35.8	168.03
-113.9	-52.71	36.14	168.27
-114.55	-52.58	34.64	168.42
-115.08	-52.58	34.16	168.55
-115.01	-52.58	33.7	168.55
-115.01	-52.89	33.7	168.55
-115.2	-52.89	33.33	168.73
-115.23	-53.26	33.19	168.21
-113.26	-53.36	34.98	166.96
-107.08	-53.38	35.49	166.57
-107.08	-53.7	35.79	166.5
-107.03	-53.5	35.8	166.42
-108.82	-52.98	35.54	166.39
-110.47	-52.22	33.99	166.17
-112.15	-52.2	34.19	166.07
-116.29	-52.06	34.6	165.72
-114.32	-51.9	34.06	165.72
-114.32	-51.16	34.06	165.72
-113.92	-51.16	31.84	164.52
-113.87	-50.79	31.26	165.05
-114.09	-50.32	31.65	165.11
-113.8	-49.63	33.08	165.22
-113.8	-49.59	33.08	165.22
-112.32	-49.59	32.07	165.37
-114.12	-49.44	32.07	165.37
-117.54	-49.28	31.55	165.37
-117.54	-49.5	31.9	165.53
-124.16	-49.84	33.36	165.49
-137.92	-50.24	34.66	165.53
-166.72	-50.95	35.21	165.68
-161.56	-51.11	35.61	165.7
-147.42	-51.01	35.86	165.59
-141.61	-51.07	35.86	165.5
-141.61	-51.26	36.3	165.45
-140.45	-51.42	36.28	165.64
-139.33	-53.12	36.27	165.99
-140.99	-54.47	36.24	165.99
-143.69	-55.77	34.77	165.99
-140.38	-56.4	34.37	166.5
-138.15	-56.92	33.74	167.17
-136.7	-56.92	33.5	167.4
-136.37	-52.64	33.28	167.64
-136.23	-50.75	32.75	167.6
-135.95	-49.14	32.75	167.71
-135.63	-50.02	32.99	167.77
-135.31	-50.93	32.99	167.89
-135.07	-51.71	33.11	167.98
-134.79	-52.16	33.38	167.91
-134.65	-51.83	34.06	167.71
-134.45	-51.83	34.71	167.62
-133.87	-51.77	35.74	167.62
-133.87	-51.74	35.74	167.62
-133.65	-51.74	37.28	167.63
-132.97	-51.44	37.78	167.63
-132.56	-51.18	36.74	167.55
-131.72	-50.84	36.12	167.53
-131.36	-51.16	34.87	167.81
-130.95	-50.96	35.38	167.79
-130.48	-51.79	35.9	167.7
-130.47	-52.68	36.32	167.42
-130.26	-50.17	36.99	167.17
-129.23	-50.17	36.02	167.05
-128.81	-45.92	35.02	166.73
-127.91	-12.27	36.05	166.58
-127.14	-29.74	36.51	166.57
-126.65	-50.79	37.63	167.28
-126.19	-50.7	38.95	167.79
-126.19	-48.53	38.95	167.79
-125.61	-48.53	37.56	166.75
-125.24	-51.24	37.69	166.65
-125.26	-52.0	37.99	166.65
-125.2	-52.59	38.7	166.78
-125.19	-52.92	38.77	166.72
-125.19	-52.92	37.34	166.45
-125.34	-53.16	36.94	165.95
-125.24	-53.16	35.5	165.76
-124.94	-52.76	35.5	165.88
-124.77	-51.47	34.22	165.94
-124.65	-50.36	34.05	165.91
-124.49	-50.92	34.25	166.07
-124.47	-51.6	34.39	166.68
-124.44	-51.09	33.27	166.72
-124.51	-50.87	33.7	166.77
-124.35	-51.83	35.66	166.71
-123.62	-52.21	36.54	166.67
-123.64	-51.61	37.16	166.72
-123.37	-50.21	37.43	165.81
-123.12	-49.19	37.74	165.22
-122.88	-49.34	37.86	165.36
-122.88	-49.8	37.53	165.69
-122.88	-50.46	37.53	165.69
-122.68	-50.46	37.18	166.04
-122.71	-50.96	36.97	166.43
-122.71	-50.96	36.97	166.43
-122.59	-50.96	37.72	166.9
-122.83	-51.29	37.72	167.09
-123.01	-51.46	38.59	167.03
-122.73	-51.76	39.02	167.14
-122.35	-42.88	39.13	167.14
-122.39	-25.43	38.49	166.7
-122.74	-30.24	37.38	166.3
-122.91	-30.8	36.12	165.85
-122.94	-31.17	35.49	165.72
-122.21	-31.41	35.05	166.08
-122.21	-31.41	35.05	166.08
-121.2	-31.41	35.15	166.51
-121.1	-31.29	35.18	167.21
-120.97	-31.29	36.42	167.21
-120.84	-31.47	37.21	167.21
-120.44	-31.73	37.69	167.21
-120.37	-31.77	37.69	166.9
-120.37	-31.76	37.69	166.75
-120.73	-31.62	37.97	166.68
-120.98	-31.48	38.52	166.84
-121.57	-31.07	39.1	166.94
-121.65	-30.87	36.65	167.05
-121.53	-30.77	36.02	167.31
-121.48	-30.11	35.35	167.12
-121.39	-29.9	34.92	166.78
-121.53	-29.66	35.16	166.64
-121.29	-29.46	35.66	166.69
-120.48	-29.46	36.79	166.91
