-159.69	-20.46	51.44	153.66
-159.69	-19.63	51.44	153.66
-160.16	-19.63	51.62	153.43
-160.16	-18.88	51.62	153.43
-160.82	-18.88	51.18	153.33
-160.82	-20.2	51.18	153.33
-160.82	-20.2	50.81	152.48
-160.91	-19.95	50.59	152.11
-160.91	-19.71	50.59	152.11
-160.94	-19.71	50.85	152.36
-161.02	-20.23	51.9	152.56
-160.73	-21.1	51.64	152.5
-160.63	-21.41	51.24	152.54
-160.63	-21.51	51.01	152.49
-160.63	-21.57	50.81	152.32
-160.4	-21.52	51.0	152.22
-160.34	-21.64	51.09	152.03
-160.22	-21.58	51.57	151.89
-160.35	-21.58	51.54	151.68
-160.53	-21.69	51.53	151.41
-160.53	-21.69	51.53	151.41
-161.0	-21.69	51.84	150.94
-161.08	-21.27	52.68	150.76
-161.08	-21.17	52.68	150.76
-161.27	-21.17	53.73	150.62
-161.53	-21.57	54.11	150.62
-161.95	-21.65	54.36	150.58
-161.95	-21.91	53.26	150.8
-162.2	-21.91	52.54	150.8
-162.2	-21.95	51.24	150.96
-162.22	-22.11	49.85	151.09
-162.1	-22.21	49.85	150.7
-161.7	-22.32	49.02	150.7
-161.7	-22.29	46.99	151.11
-161.7	-21.59	46.99	151.11
-162.76	-21.59	51.05	151.96
-163.0	-21.22	53.54	148.2
-161.83	-20.9	53.54	146.96
-161.83	-20.16	51.44	147.63
-161.83	-20.65	49.78	149.14
-160.94	-21.27	48.91	150.04
-160.85	-21.58	49.73	150.04
-160.85	-21.7	49.73	150.04
-161.11	-21.7	50.91	150.36
-161.34	-20.44	50.91	150.5
-160.28	-20.47	51.64	150.52
-159.85	-20.76	52.57	150.69
-159.52	-21.05	52.57	150.55
-159.52	-20.94	53.22	150.55
