-121.27	-30.46	38.39	167.88
-121.68	-30.92	37.82	167.88
-122.09	-32.07	36.5	167.88
-122.24	-18.56	36.92	167.75
-122.0	-28.09	36.92	167.7
-121.97	-32.49	37.4	167.73
-121.97	-32.11	37.4	167.73
-121.97	-32.11	37.4	167.73
-121.97	-31.9	37.4	167.73
-121.97	-31.9	37.4	167.73
-121.97	-31.9	37.4	167.73
-121.97	-31.9	37.4	167.73
-121.97	-31.9	37.4	167.73
-121.97	-31.9	37.4	167.73
-121.97	-31.9	37.4	167.75
-122.02	-31.9	38.12	167.75
-121.95	-31.71	38.12	167.68
-121.95	-30.98	38.72	167.77
-122.03	-30.75	39.04	168.03
-122.03	-30.78	39.04	168.03
-121.68	-30.78	39.3	168.22
-121.68	-30.79	38.89	168.23
-121.76	-30.73	38.57	167.95
-121.76	-30.17	38.57	167.95
-121.76	-30.17	38.57	167.95
-121.83	-30.17	38.01	167.91
-121.83	-30.32	38.01	167.91
-121.83	-30.32	38.01	167.91
-121.83	-30.32	38.01	167.91
-121.83	-30.32	38.01	167.91
-121.83	-30.32	38.01	167.91
-121.83	-30.32	38.01	167.91
-121.83	-30.32	38.01	167.91
-121.91	-30.32	37.68	166.96
-121.91	-25.1	37.24	166.8
-121.95	-31.17	36.54	166.64
-121.91	-32.07	36.41	166.05
-121.91	-31.09	35.86	166.05
-121.71	-26.41	36.42	165.76
-121.61	-26.41	36.42	165.07
-121.52	-17.79	36.98	165.16
-121.52	-28.56	36.98	165.16
-121.52	-28.56	36.98	165.16
-121.52	-28.56	37.49	165.31
-121.52	-28.4	37.49	165.31
-121.52	-28.4	37.49	165.31
-121.52	-28.4	37.49	165.31
-121.52	-28.4	37.49	165.31
-121.52	-28.4	37.49	165.31
-121.52	-28.4	37.49	165.31
-121.54	-28.4	37.83	165.41
-121.61	-28.49	38.06	165.53
-121.61	-28.61	37.62	165.67
-121.64	-28.78	36.56	165.72
-122.2	-28.33	36.04	165.82
-123.49	-27.86	36.04	166.11
-123.49	-27.96	35.79	166.25
-123.36	-28.08	35.93	166.33
-120.73	-28.36	36.01	166.39
-120.73	-28.53	36.01	166.39
-120.73	-28.53	36.01	166.39
-120.73	-28.53	36.01	166.39
-120.73	-28.59	36.01	166.39
-120.73	-28.59	36.01	166.39
-120.73	-28.59	36.01	166.39
-120.73	-28.59	36.01	166.39
-120.73	-28.59	36.01	166.39
-120.73	-28.59	36.01	166.39
-117.57	-28.59	36.26	166.24
-116.63	-28.81	35.72	166.22
-116.79	-28.81	34.38	166.22
-117.12	-29.18	33.95	166.28
-117.12	-29.4	35.37	166.36
-117.4	-29.58	35.97	166.36
-117.72	-29.42	37.04	166.44
-117.81	-29.25	36.31	166.44
-117.81	-29.2	36.31	166.44
-117.81	-29.2	35.0	166.44
-117.81	-29.28	35.0	166.44
-117.81	-29.28	35.0	166.44
-117.81	-29.28	35.0	166.44
-117.81	-29.28	35.0	166.44
-117.81	-29.28	35.0	166.44
-117.81	-29.28	35.0	166.44
-117.81	-29.28	35.0	166.44
-117.79	-29.28	34.58	166.44
-117.66	-28.82	34.94	166.49
-117.6	-28.51	35.72	166.56
-117.92	-28.41	36.37	166.41
-118.24	-28.33	37.36	166.3
-118.24	-28.13	36.61	166.27
-118.24	-28.14	36.24	166.55
-118.66	-28.31	35.4	166.92
-118.58	-28.34	35.4	167.18
-118.58	-28.44	35.4	167.18
-118.29	-28.44	36.62	167.18
-118.29	-28.44	36.62	167.18
-118.29	-28.44	36.62	167.18
-118.29	-28.44	36.62	167.18
-118.29	-28.44	36.62	167.18
-118.29	-28.44	36.62	167.18
-118.29	-28.44	36.62	167.18
-118.29	-28.44	36.62	167.18
-118.04	-28.44	37.07	167.56
-118.0	-28.69	37.69	167.48
-118.0	-28.84	38.25	167.42
-118.0	-28.94	38.61	167.46
-117.81	-29.11	38.7	167.45
-117.81	-29.3	38.7	167.45
-117.55	-29.3	37.14	167.49
-117.86	-29.85	37.14	167.65
-117.86	-29.97	37.14	167.65
-117.86	-29.97	37.14	167.65
-117.94	-29.97	36.84	167.7
-117.94	-29.53	36.84	167.7
-117.94	-29.53	36.84	167.7
-117.94	-29.53	36.84	167.7
-117.94	-29.53	36.84	167.7
-117.94	-29.53	36.84	167.7
-117.94	-29.53	36.84	167.7
-117.94	-29.53	36.84	167.7
-118.36	-29.53	36.57	167.7
-118.36	-28.83	36.18	167.81
-118.49	-29.7	35.8	167.63
-118.89	-24.95	35.8	167.59
-119.11	-26.26	35.01	167.53
-118.99	-27.0	35.01	167.4
-118.91	-26.48	35.0	167.43
-119.01	-26.31	35.18	167.35
-119.01	-26.92	35.18	167.35
-119.01	-26.92	35.28	167.28
-119.01	-26.96	35.28	167.28
-119.01	-26.96	35.28	167.28
-119.01	-26.96	35.28	167.28
-119.01	-26.96	35.28	167.28
-119.01	-26.96	35.28	167.28
-119.01	-26.96	35.28	167.28
-119.01	-26.96	35.28	167.28
-119.44	-26.96	35.55	167.28
-119.87	-27.52	35.61	167.27
-119.92	-27.18	35.75	167.22
-119.97	-27.18	35.8	167.23
-119.86	-26.73	35.85	167.21
-119.71	-26.8	35.85	167.26
-119.6	-27.18	36.0	167.25
-119.5	-27.56	36.29	167.25
-119.5	-27.53	36.29	167.25
-119.5	-27.53	36.29	167.25
-119.49	-27.53	36.29	167.25
-119.49	-27.58	36.29	167.25
-119.49	-27.58	36.29	167.25
-119.49	-27.58	36.29	167.25
-119.49	-27.58	36.29	167.25
-119.49	-27.58	36.29	167.25
-119.49	-27.58	36.29	167.25
-118.5	-27.58	35.86	167.25
-118.91	-27.98	35.42	167.34
-116.83	-27.99	35.21	167.44
-117.06	-29.06	35.37	167.53
-117.06	-27.21	35.56	167.41
-115.46	-25.13	35.83	167.33
-115.27	-23.91	35.83	167.28
-114.97	-24.53	36.15	167.28
-114.97	-26.14	36.15	167.28
-114.97	-26.14	36.15	167.28
-114.79	-26.14	36.53	167.15
-114.79	-26.41	36.53	167.15
-114.79	-26.41	36.53	167.15
-114.79	-26.41	36.53	167.15
-114.79	-26.41	36.53	167.15
-114.79	-26.41	36.53	167.15
-114.79	-26.41	36.53	167.15
-114.79	-26.41	36.7	167.01
-116.84	-27.09	36.74	167.01
-117.58	-27.63	36.72	166.88
-118.14	-28.33	36.69	166.69
-118.49	-28.53	36.86	166.69
-118.58	-28.58	36.87	166.51
-119.05	-28.67	36.87	166.28
-119.27	-28.6	36.96	166.06
-119.37	-28.58	36.83	165.79
-119.37	-28.24	36.83	165.79
-119.37	-28.24	36.83	165.79
-119.13	-28.24	36.75	165.79
-119.13	-29.19	36.75	165.79
-119.13	-29.19	36.75	165.79
-119.13	-29.19	36.75	165.79
-119.13	-29.19	36.75	165.79
-119.13	-29.19	36.75	165.79
-119.13	-29.19	36.75	165.79
-119.06	-29.19	36.67	165.79
-119.19	-28.95	36.6	165.79
-119.61	-28.73	37.02	165.57
-119.99	-30.45	37.57	165.35
-119.99	-31.75	38.46	165.25
-119.99	-31.56	38.33	165.17
-120.58	-31.35	36.54	165.17
-120.69	-31.37	35.54	165.36
-120.78	-31.24	34.77	165.36
-120.78	-31.16	34.77	165.36
